revenue,top,browser,platform,site
0.006087245,12.99389687,safari,mobile,2
0.007910852,10.50188367,chrome,mobile,3
0.007690681,10.28683987,chrome,mobile,4
0.00495124,16.81316169,safari,mobile,3
0.009110058,14.55638101,chrome,mobile,3
0.010842611,4.204152596,chrome,desktop,3
0.012923877,10.59936253,safari,desktop,2
0.007734253,11.67804628,chrome,mobile,3
0.009836019,8.56968782,chrome,mobile,2
0.007715602,32.69707278,safari,mobile,2
0.007158238,22.48735757,safari,mobile,2
0.00910399,9.730706073,chrome,mobile,2
0.006710481,17.47306968,safari,mobile,2
0.010427723,9.273750951,safari,desktop,3
0.012387327,3.739755548,chrome,desktop,2
0.012110298,3.96881967,chrome,desktop,1
0.009559393,3.485982889,safari,desktop,2
0.005661056,4.311690634,chrome,mobile,2
0.010974219,2.850795332,chrome,desktop,3
0.006012303,18.83465996,safari,mobile,2
0.012831808,8.554607329,chrome,desktop,2
0.010102698,9.378975245,safari,desktop,3
0.010595299,8.624083022,safari,desktop,2
0.011780216,6.801324726,safari,desktop,3
0.009043779,5.402528858,safari,desktop,3
0.0049524,14.77024837,safari,mobile,3
0.00848828,2.866238694,safari,desktop,2
0.005393677,26.25424987,safari,mobile,2
0.011970065,13.92643857,safari,desktop,2
0.008204168,16.99963431,chrome,mobile,3
0.010922642,4.494665937,chrome,desktop,2
0.006296523,24.128703,safari,mobile,3
0.008569883,17.44612843,chrome,mobile,1
0.010635979,10.3387854,safari,desktop,2
0.00777458,15.31089616,chrome,mobile,3
0.008525593,9.260538461,chrome,mobile,2
0.01491234,1.119784552,chrome,desktop,3
0.010694573,2.351253017,safari,desktop,1
0.005960722,13.05921319,safari,mobile,4
0.011842628,6.988570043,chrome,desktop,2
0.008196555,29.43312087,safari,mobile,2
0.006741534,18.34769447,safari,mobile,4
0.008288373,8.514230388,chrome,mobile,2
0.010172036,10.07059678,chrome,mobile,3
0.009608899,6.610246883,safari,desktop,2
0.01117518,10.24610679,safari,desktop,4
0.007203213,12.6516317,safari,mobile,2
0.010237486,7.148843993,safari,desktop,1
0.007165039,18.06857015,safari,mobile,3
0.013055529,3.47017494,chrome,desktop,1
0.008595246,21.65958719,chrome,mobile,3
0.008179491,36.07924329,safari,mobile,2
0.006711183,17.23750057,safari,mobile,1
0.014717573,5.809773999,chrome,desktop,2
0.008631497,7.707865687,chrome,mobile,1
0.012727706,4.912545528,chrome,desktop,1
0.005998738,19.24382884,safari,mobile,4
0.006566756,28.07999652,safari,mobile,3
0.005981347,18.3822566,safari,mobile,3
0.009189577,13.39581303,chrome,mobile,3
0.014402228,2.972674075,chrome,desktop,1
0.00992434,6.743098793,safari,desktop,2
0.008548013,7.997254611,safari,desktop,2
0.010693826,6.985573811,safari,desktop,3
0.010045868,10.77814943,chrome,mobile,1
0.011154267,7.117167921,safari,desktop,1
0.011504309,6.637450339,safari,desktop,3
0.009751935,10.5688106,chrome,mobile,2
0.007551033,12.96856134,safari,mobile,3
0.007613075,7.202443435,chrome,mobile,1
0.009533269,10.0790299,safari,desktop,2
0.007303218,21.01603426,safari,mobile,3
0.006970475,11.58588909,chrome,mobile,1
0.013629998,3.185081761,chrome,desktop,3
0.009980607,3.928491075,safari,desktop,2
0.008666567,11.64382718,chrome,mobile,2
0.008210473,8.351868618,chrome,mobile,3
0.011367565,3.942807102,chrome,desktop,3
0.010463953,8.953578571,safari,desktop,1
0.008065164,6.056521781,chrome,mobile,3
0.007195664,10.14146751,chrome,mobile,2
0.008747595,10.37345682,chrome,mobile,2
0.013182821,3.415762739,chrome,desktop,1
0.006286959,22.1666918,safari,mobile,1
0.004520617,14.64136749,safari,mobile,3
0.013158973,2.650234294,chrome,desktop,2
0.007983324,14.35210827,chrome,mobile,3
0.010330439,9.420761455,safari,desktop,2
0.008953544,25.99235274,safari,mobile,3
0.008458181,35.23490353,safari,mobile,2
0.009414231,6.943601308,safari,desktop,3
0.010369604,9.150280078,safari,desktop,3
0.006592156,6.06281175,chrome,mobile,2
0.009977812,17.7172733,chrome,mobile,3
0.013795927,0.724131119,chrome,desktop,3
0.00815722,9.104512052,chrome,mobile,3
0.011351811,7.461158318,chrome,desktop,1
0.011127804,17.27003652,chrome,mobile,2
